batch,image,text
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/151537-4836860063034143.png,Here's your #mondaymotivation ... let's power through this chilly week!! #racedancecollective #racethespace #community #powerful
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/152131-10161606838598574.png,WE ARE HIRING! APPLY TODAY! We have a few great opportunities. Check out our available positions in detail at https://ywcanh.org/career-volunteer-opportunities/ #ywcanh #onamission
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/15214-2036462789869518.png,"Nothing cracks me up like seeing old conservative talking points come back to be so relevant against America ""you dont see people defecting from China for America"" lmfao"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/155706-2204534233047808.png,"Hey WBCers, MTK food truck let us know this morning that they can’t make it today due to the cold Sorry for the inconvenience"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/156014-4876687835708171.png,Read here >> https://elejrnl.com?p=2612703:=:https://www.elephantjournal.com/2020/10/the-native-american-indian-traditional-code-of-ethics-a-guide-that-americans-desperately-need/
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/15629-2485206768280081.png,Brainard kindergarten had so much fun celebrating 100 days of school!!!😊
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/157494-10159847902995115.png,"Recently, 5 mothers living in Daykundi #Afghanistan told us of their struggles – about how hard it is to care for themselves and their children with so little resources. They shared their stories and their hopes for the future with us. “During my pregnancy I felt dizzy, and my whole body would start shaking. I then walked 2-2.5 hours on foot to get to a doctor. We were very concerned during my pregnancy about what will happen; will I reach the doctor in time or not? All the women here have the same concerns. Some manage to reach [a clinic] and some don't. We do not have enough food. We have very little. My hopes are that I have a good family, that I can reach to the clinic and the doctor in time so that my child is safe.” READ THE STORY: https://againsthunger.us/3BIm6yB:=:https://www.actionagainsthunger.org/story/afghanistan-voices-mothers"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/158008-10159867415670750.png,"Our chief strategy officer Angelica Geter talks racism in the workplace with #CNBC and how we plan to tackle it. 👇🏾 When executives came to BWHI for guidance amid racial justice protests, “many said they had no idea racism was impacting Black and Brown people in this country, that the injustices were still happening in 2020, or the mental health effect of it all,” says Angelica Geter, chief strategy officer of the Black Women’s Health Imperative. BWHI brought together health professionals, business executives and community leaders to create a three-part workplace equity initiative, which launched to a pilot group in September 2021. The first piece is placing employers within a corporate equity index, which scores them based on current policies and practices and how they impact the health of employees, Geter explains. Next is developing corporate fairness training specific to each employer, aimed at “shifting workplace culture” to acknowledge and address how bias is built into the work environment and processes, Geter says. Finally, the equity initiative provides an anti-racism wellness toolkit for Black women with guidance on how to set boundaries at work, tap health resources and find other ways they can take care of themselves while navigating microaggressions in the workplace. Read more: https://www.cnbc.com/2022/02/17/how-companies-can-rebuild-workplaces-to-support-black-women.html #BWHIequity #DEI #WorkplaceEquity #HealthEquity #BlkWomensHealth"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/160785-5014639091933981.png,"RELEASE & REPLENISH ✨ Winter’s Sacred Sactuary This Saturday evening, join us as we rediscover winter’s wisdom through our 5 sense and soul with @an.invitation.to.wonder. We will drink warm brews crafted specially by @tea_huntress, gently move our bodies with @bodyworksbybwell, and soak in beauty and connection. It will be a magical evening of community and divine feminine flow. ✨ Tickets and more details at the link in our bio."
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/161298-10162062609637846.png,"Edit: We've been informed that May is also Jewish American Heritage Month 😊 ------- May the 4th be with you! In our continued commitment to diversity, check out this month's calendar of awareness/heritage celebrations! Stronger communities are better for all of us. Are there any that we missed? #180degreeimpact"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/161590-4948553581861255.png,"COVID-19 vaccines are safe and effective. Find a COVID-19 vaccine or booster: Search vaccines.gov, text your ZIP code to 438829, or call 1-800-232-0233. You may also contact #HBIDCpartners for assistance."
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/161900-1324495228025202.png,Vote #JoeBiden In or Out at voteinorout.com. Read the attached source article to this post. 🇺🇸 A well-informed electorate is a prerequisite to Democracy —Thomas Jefferson #voteinorout #trump #biden
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/161970-10160121372323415.png,"Thank you for your father's service to our country! And thank you, David, for serving our #HoosierHeroes 🙌🇺🇸❤️"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/167049-10165990916815438.png,"With the help of our partners and supporters, we secured some major victories in 2021—and we're ready to take on the New Year. Read some of our case and advocacy highlights from last year to learn how we're fighting so more children are with families, have an education, and receive the appropriate health and mental health care they need and deserve: https://rebrand.ly/2021-Impact-Report.:=:https://rebrandly.com/404"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/170111-2380905435381486.png,"This #FeatureFriday highlights Esera Tuaolo, a former NFL player of Samoan descent. Following his retirement from professional football, Tuaolo came out publicly as gay and has been a strong advocate for the LGBTQ+ community, fostering diversity and inclusion in sports."
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/170330-5224810644207924.png,"Adorn thyself and join us for our next “Mmmm” event on Sunday, July 17th from 9am-12pm! 🧘‍♀️🌿 Each participant picks from two activities from: 1. Movement: Yoga 🧘‍♀️ 2. Thai massage 🙌🏼 3. Reiki ✨ 4. Mindfulness: “Love the body you’re in” discussion and fashion show 💜 Avocado toast and mimosas will be served! 🥂🥑 Sign up today, space is limited: https://roller.app/adrenalinemonkey/products/m4event?date=20220717#/sessions - - - #mindfulness #mindfulliving #mimosa #mimosas #massages #massage #relax #relaxtime #relaxation #relaxing #yoga #yogalove #yogalife #relaxingevent #relaxingevents #mmmm #adrenalinemonkey #adrenalinemonkeycleveland #cle #ohio #unique #uniqueexperience #uniqueexperiences"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/170922-10159567275329557.png,"As part of Black History Month, we invite you to join the Y's National African American Resource Network, McGaw YMCA, and other YMCA’s across the nation for We Wear Black on Friday, February 25, to be in unity with those who are fighting injustice and racism in all forms. We Wear Black is intended to bring awareness to systemic racism and oppression of Black people in the United States and around the globe. To participate, on Feb. 25, wear black, take a photo, and post on social media with a short statement on why you wear black. Be sure to use the hashtag #WeWearBlack and tag @mcgawymca. Encourage others to post and engage! #McGawYMCA #Evanston #YforAll #FindYourY"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/172468-10159081251317411.png,Bargains! Sales! Autos! Jobs! Services! More! ... 'The Original Marketplace!' - Your Echoland Shopper >>> https://trib.al/M38VFDz:=:https://epaper.echolandshopper.com/html5/reader/production/default.aspx?pubname&pubid=6c2f2f28-3d40-447d-9f91-6ec5bfc639a6
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/173166-3103693246537332.png,"Check out this 2019 Nissan Pathfinder SL Rock Creek Edition in Caspian Blue Metallic that recently arrived! It only has 29,763 miles and a clean CarFax! Has all the goodies! AUTOMATIC EMERGENCY BRAKING, BLIND SPOT WARNING, REAR CROSS TRAFFIC ALERT, LEATHER APPOINTED SEATING, 10-WAY POWER DRIVER'S SEAT, 4-WAY POWER PASSENGER SEAT, HEATED FRONT SEAS, HEATED 2ND ROW SEATS, DRIVER'S SEAT & OUTSIDE MIRROR POSITION MEMORY, PUSH BUTTON IGNITION, REMOTE ENGINE START SYSTEM, HEATED STEERING WHEEL, REAR SONAR, REAR DOOR ALERT, INTELLIGENT AROUND VIEW MONITOR, INTELLIGENT CRUISE CONTROL, SPEED SENSITIVE WIPERS, MOTION ACTIVATED LIFTGATE WITH MEMORY, INTERIOR WELCOME LIGHTING, NAVIGATION, BLUETOOTH, SIRIUSXM RADIO, AUTO ON/OFF HEADLIGHTS, UNIQUE DARK 18"" WHEELS, BLACK MOLDED OVER FENDERS, BLACK GRILLE, BLACK ROOF RAILS, BLACK DOOR HANDLES & OUTSIDE REARVIEW MIRRORS, ROCK CREEK EDITION SEATING AND STITCHING, TRAILER TOW HITCH & HARNESS, SPLASH GUARDS, AND MORE! Schedule your VIP Test-Drive with us today @ 678-730-9900 or simply message us on Facebook! Sutherlin Nissan Cherokee County #NissanPathfinder #NissanPathfinderRockCreek #PathfinderRockCreek"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/173960-10159611550949463.png,Splash City is ready to help! Call 605-331-6016 or visit www.SplashCityInc.com:=:https://splashcityinc.com/ to get started! 605-331-6016 #SplashCity #HotTubs #Pools
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/174387-2747098882261332.png,"A glimpse at today's headlines Be sure to sign up to our daily headlines newsletter, which brings you the latest regarding #Islamophobia around the world. https://buff.ly/3zPfehT:=:https://bridge.georgetown.edu/today_islamophobia/today-in-islamophobia-january-12-2022/"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/174495-5333595570007429.png,Shout out to Pardee's own Lindsay Boudreau! #PardeePride #studentpride #studentspotlight
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/175845-4935918223112769.png,We are updating our facebook cover photo! Brought to you by your home town experts:
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/17739-3263651137198663.png,"Iconic Corazón Folklórico Dance Company is back at the GALA Hispanic Theatre this June 25-26 with a must-see show honoring Frida Kahlo! With live music featuring Mexican Soprano, Judy Yannini and the debut of DC's newest ensemble, Mariachi Agave. Plus visual and digital art featuring Kyle Marcus Bryant and Jorge Escamilla. Use code LOVEFRIDA for a 10% discount to our show ""Portraits of Frida"". Offer valid through June 21. Tickets: https://bit.ly/3xg7bLm:=:https://www.instantseats.com/?fuseaction=home.venue&artistID=23328&venueID=108"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/17741-3059793457629078.png,Can't wait for Biden's well thought out comments on Chinese incursions into Taiwan lol
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/178615-2187368374744543.png,NYC facts of the day. Any experiences in East Harlem worth telling? 🤔🌎 . . . . #persistprint . . . . . #nyc #newyork #newyorkcity #newyork_instagram #newyork_ig #newyorknewyork #newyorkcitylife #newyorkstyle #bronx #brooklyn #queens #manhattan #statenisland #documentary #documentaryphotography #documentaryfilm #documentaryfilmmaking #photodocumentary #mediacompany #streetphotography #streetphotographer #nycphotography #queensnyc #brooklynny #subway #nycsubway
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/179052-2984791675165617.png,March 8th 2022 It’s going down y’all Visit @racetalksofficial follow @thirdeyebag #community #morethanabookstore #thirdeyebag
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/1804-405971181534038.png,Shawn?
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/180941-808719767188619.png,"Join us TODAY for two exclusive #TheLatinxHouse panels at #SundanceFilmFest! RSVP for both panels at the link in our stories and bio! Join @olguitasegura and @withloveonprime’s @gloriakellett and @emeraude for “WITH LOVE & The Power of Representation,” a conversation about the importance of Latinx storytelling. Brought to you at 4:00 pm MT by @amazonprimevideo. At 7:00 MT, @activistmonicaramirez will be joined by voice for change and motivational speaker Stacey Pinkerton and @feelzlikehiphop, co-executive producer of WE NEED TO TALK ABOUT COSBY, for “Centering Survivors’ Voices.” A huge THANK YOU to everyone involved in these panels and these incredible productions!"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/180970-10166164995740471.png,Valentine Weekend Brunch Saturday and Sunday at Sharky’s Cafe and The Pier. Starting at 11am with $2 Mimosas
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/182003-2413864918750117.png,"Nancy Elizabeth Prophet (1890-1960) Of African American and Native American descent, Prophet was born in Warwick, RI. Her father was a member of the Narragansett tribe and a city worker. Her mother was a cook, and both parents instilled in her a strong work ethic. Working as a domestic, Prophet saved her earnings in order to enter the Rhode Island School of Design in 1915, the first African American to do so, graduating in 1918. Prophet received commissions for her sculptured busts in Providence but soon turned again to domestic work in order to travel to France in 1922. Additional financial support came from fellow sculptor heiress Gertrude Vanderbilt Whitney. Prophet spent 12 years in Paris studying classical sculpture. Her work was accepted in several French salons, where she exhibited life-size figural works. W.E.B. Du Bois and Contee Cullen, Harlem Renaissance notables, and artist Henry O. Tanner helped her show her French work in the United States. She won a Harmon Foundation Prize for Sculpture in 1929. Prophet returned to America in 1932 and exhibited widely in Rhode Island, New York, and Pennsylvania. The Whitney Museum in New York acquired her work; one of the first by an African American to enter their collection. Two years later, Prophet moved to Atlanta and taught at Atlanta University, where Hale Woodruff taught, and later at Spelman College, where she expanded its curriculum to include art history and fine arts. Both Prophet and Woodruff considered it their “…responsibility to encourage students to portray black experience in their work.” Woodruff established an annual Atlanta art exhibition that became the most important venue for showcasing African American art. Discouraged by racial segregation that lingered in the South, Prophet returned to Rhode Island in 1945. She was unsuccessful in reigniting her art career, so she returned to domestic work. Near her death, she acknowledged her Native American descent, but refused to accept her African-American ancestry. Prophet’s Paris diary (1922 to 1934) is in the collection of the John Hay Library at Brown University, Providence, RI."
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/18263-1104474770388031.png,"The way to achieve our own success is to be willing to help somebody else get it first. This is why we provide everything needed; all the tools, training, and access to our amazing products to help everyday people get up and running with their own successful digital marketing business. Hear exactly from the users of our program like Janice and Bala who will be sharing about their journey tonight together with other 6 panelist at 8pm EST."
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/183313-5484225298300320.png,AWANA awards night!
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/184013-1210982362979717.png,Read: https://scoopusa-pa.newsmemory.com?publink=088771545_1348482:=:https://scoopusa-pa.newsmemory.com/?publink=088771545_1348482 . . . . . #CheyneyUniversity #blackmedia #localnews #community #scoop #news #africanamericans #philadelphia #scoopusamedia #philly #subscribe
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/184781-4431463453621964.png,Grab a shovel and remove the snow from infront of your local masjid and don’t forget to help your neighbors as well! “And removing a harmful thing from the path is a charitable act.” Prophet Muhammad PBUH Removing something harmful from the road is an act of charity in gratitude to Allah (swt) that is available to almost everyone. It is a seemingly small act and yet its magnitude is so great. The Prophet (s) tells us that it is considered a charitable act by Allah (swt).
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/184888-10159587639256539.png,"THIS SATURDAY IN DODGE CITY! 🙂 All Ages | $15 Advance Tickets | $20 at the door | 3pm Doors Open | 4pm show • This event will go on until about 11pm. •Face painting and Hennas will be FREE (tips appreciated) and only done between 5-8pm. • three food trucks with various food options • art display booths and custom guitars • bar games such as Cornhole and jenga • in true music festival fashion, seating is limited. Feel free to bring a lawn chair! 🙂 • we do accept cash or card at the door. More info -> Gunsmoke Sessions Music Festival 2022"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/185948-440420237517045.png,"Lmao yo the whole fucking media is torn between these two camps , no lie If Floyd Mayweather get in it who gon step 🤣😂👀"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/186183-10158568429650665.png,"Although #BariatricSurgery is generally safe and cost-effective means for #weightloss, barriers to care persist for non-White patients, such as HCP biases & social determinants of health (SDoHs). In this CMEOCast hosted by Drs. Monica Peek and Dexter G. Turnquest, you'll learn the key contributing factors for disparities in weight-loss #surgery and strategies for mitigating these #disparities. Tune in now at cmeo.me/pd056:=:https://www.cmeoutfitters.com/transfers/cm/ & earn 🆓 CME/CE credit! #MedEd4Equity"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/186208-5176263745819966.png,Friday night!!! Core 450 6 PM
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/18727-576337687193715.png,Here are the high temperatures for the state today.
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/187341-5434253293260841.png,Booking is OPEN for my Christmas & Fall 2022 Mini Sessions! Hurry and grab your desired time/location/date! https://jenniferbranhamphotography.bigcartel.com/products
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/188121-10160066436469166.png,"Saturday April 23, 10am - 2pm: Free health screenings in Rosemead. No health insurance required. Translators provided."
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/189297-944159056253378.png,February is Black History Month! Do you know the colors of the month and their meaning? #diversity #equity #inclusion #BlackHistoryMonth #howweThrive
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/190398-2826708127626957.png,March 20th was the first day of Spring. We are celebrating by telling you what the colors of Spring can do for your home! 💐 Here is what Light Yellow can do for your home!
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/191714-4936669449789667.png,"Don Tequila Grill! Make it your favorite destination for great food, delicious drinks and superb service. ❤🌮🍺🍹"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/1939-326670609507736.png,"This week’s Shabbat (March 4-5) is a moment to join with the greater community to fight prejudice and hate against immigrants and refugees, including those impacted by the current invasion of Ukraine. Join our partners HIAS for #RefugeeShabbat to encourage inclusions and foster a welcoming culture. You can participate from your home or check to see if your congregation is hosting one of their own. To register and explore the resources to learn more about the global refugee crisis in a Jewish context ➡️ https://www.hias.org/refugee-shabbat"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/194496-5186777881385512.png,"In celebration of our 25th Anniversary and the 10th Anniversary of the New Americans Campaign, we are partnering to host the largest in-person citizenship application assistance event since the pandemic. The event will take place on Saturday, April 30, 2022, at John Jay College of Criminal Justice in #Manhattan. For more info, go to: http://ow.ly/LwQl50IB4WR.:=:https://www1.cuny.edu/sites/citizenship-now/events/citizenship-day/ Contact us to register: ▪️ Call us at 646-664-9400, or ▪️ Text us at 929-334-3784, or ▪️ Go to http://ow.ly/Zl8L50IB4WP:=:https://ybephbsyus.formstack.com/forms/call_back_request to request that we call you. Proof of vaccination is required from all attendees. Our event sponsors include AILA - NY, Brooklyn Bar Association Volunteer Lawyers Project, CUNY School of Law, Dominicanos USA, Fragomen, Immigrant Justice Corps, John Jay College of Criminal Justice, NALEO Educational Fund, New York State Office for New Americans, NY1 Noticias, New York City Council, NYC Human Resources Administration, NYC Mayor's Office of Immigrant Affairs, and U.S. Citizenship and Immigration Services. #Manhattan #UScitizenship #onthepathtocitizenship #greencardholders #CUNYCitizenshipNow #CUNY"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/194944-5447447305289737.png,Come out of your shell and stop by our crawfish boil THIS SATURDAY 4/9 from 4pm-6pm at The Retreat! 🦐 🥔 🌽 RSVP today with this link for chances to win prizes! https://a.pgtb.me/j2wXX0
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/195462-4909698572455291.png,"In celebration of Jewish Disability Awareness, Acceptance, and Inclusion Month, join us for ""Success in the Workplace: Engaging People of All Abilities."" Inclusion of people with disabilities in the workplace is not only good for the community – it’s also good for business! Join us virtually on Monday, February 28th from 5:30-6:30 PM for a conversation exploring the benefits of a diverse workforce with: • Jeremy Shapira, Chief Inclusion, Equity, and Diversity Officer at Giant Eagle, Inc. • Lee Chernotsky, Chief Encouragement Officer at ROSIES Foundation, a workforce development organization for people with diverse abilities • Moderator: Becky Johnson, Director of the Career Development Center at JFCS Pittsburgh, which strives to create a diverse regional workforce. Learn more: https://jrspgh.org/jdaim/"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/195588-1978689968986130.png,Outraged Employees Are Telling Their Bosses That Canceling Work From Home Is Racist: https://buff.ly/3vZpe7V:=:https://bizarre.awm.com/outraged-employees-are-telling-their-bosses-that-canceling-work-from-home-is-racist/
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/195652-10159869869744729.png,"Spring Qur'an Classes for Children continue at 6:15pm for those who registered (visit https://muslimknoxville.org/getquran:=:https://muslimknoxville.org/programs/quran-classes/). New Muslim Halaqa continues tonight at its new weekday time: Wednesdays at 7pm in Masjid Annoor, in-person. Plus join us for Youth Night after Isha (8pm) as we work to encourage our youth to attend the masjid more often. And if you know anyone who needs free counseling on religious, martial, or family affairs, the Imam is available on Mondays and Wednesdays. Email him at imam@muslimknoxville.org."
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/195893-5088760537824417.png,"Okay, hear us out... Nachos > Football. Especially when they're covered in new Bowl & Basket Shredded Cheese! Who's with us? 😊🏈#BowlandBasket #ForLifesRecipe #BigGame https://bit.ly/359Wr5z:=:https://shop.shoprite.com/globaldata/banner-pages/own-brands/bowl-and-basket"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/196825-10162929330694572.png,"Encourage your Keiki to submit a vegan recipe featuring Hawaii Grown Kabocha Squash, Hawaiian Sweet Potato, or Asian Cabbage! Deadline is tomorrow (Monday February 28, 2022). This is from the Hawai'i Public Schools Facebook page:"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/197153-5248867518477185.png,"It's after 5:30, which means it's time for a check of the radar and temperatures. Statewide, we're ranging from -9 in Sheldon to 18 in Keokuk and Mount Pleasant."
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/198379-10159595823454340.png,"Jews around the world are fasting TODAY in commemoration of the miracle brought about by this Jewish woman! 2378 years ago, prior to appearing before the King, Queen Esther asked that all Jewish people fast to help her merit a positive outcome. This led to the ultimate miracle in which the Jews went from a dire, lethal situation to complete joy & prosperity. As it says in Megillas Esther, ""The Jews had light and joy and gladness and honor. So be it with us."" ✨📜🎉🍷 @sinaischolars"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/198429-3167615023497684.png,Scan the code to watch this TikTok Video from BWE
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/198526-10159060927932523.png,"Today we are celebrating Juneteenth, the oldest nationally celebrated commemoration of the ending of slavery in the United States. Interested in celebrating in #durham? Check out events going on: https://downtowndurham.com/events/?tribe_paged=1&tribe_event_display=list&tribe-bar-date=2022-06-07&tribe-bar-search=juneteenth:=:https://downtowndurham.com/events/ #GDCC #community #juneteenth"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/198763-3111901189128538.png,Coming up on Here & Now https://wbur.fm/3lwNqtE:=:https://www.wbur.org/radio/programs/hereandnow
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/198954-5151187778252799.png,"More of the BEST gospel on the internet! The Gospel News with Nina Taylor 5-15 through 5-23-2022 by Nina Taylor For more great gospel music, tune in to SoulProsper Radio!"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/199808-2780701478901072.png,"A new report from CAGE finds that authorities are ""systematically targeting its Muslim population with a raft of policies brought in by the office of President Emmanuel Macron to address so-called 'separatism and Islamism.'"" https://buff.ly/3KfFS7t:=:http://www.middleeasteye.net/news/france-macron-accused-powers-systematically-persecute-muslims"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/200338-3286946621576677.png,"UPDATE: Clarke, Decatur, Madison, RInggold and Union Counties are still in the Severe T-Storm Watch."
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/200632-4935782979845636.png,"A couple weeks after his 17th birthday, Trayvon Martin was murdered. The justice system failed his family in offering them some semblance of justice; instead, a predominantly white jury let his killer go free. History is punctuated by Black children who were robbed of precious life and their brief life disregarded by a judicial system that, at its best, is profoundly flawed, and, at its worst, is deeply corrupt. Now and always, we wrap our arms around Trayvon Martin's mother and the all-too-many mothers to count who were forced to bury their child."
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/201353-10159083811975735.png,"Attention❗ Our Williston and Bedford offices and stores will be CLOSED tomorrow, Friday, February 4th, 2022. Our Customer Care team will still be available for assistance. Our Williston store will still be open this Saturday from 11-2pm. Don't worry though! You can still shop online anytime at: https://bit.ly/3iBEn5K:=:https://www.girlscoutshop.com/GREEN-WHITE-MOUNTAINS #girlscouts #girlscoutsusa #girlscoutsgwm"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/201584-10160251817329924.png,"Join us as we hear from Dr. Erika Meyer from Metropolitan Pediatrics, Dinah Gilburd from Jewish Family & Child Service and Rabbi Eve Posen of Congregation Neveh Shalom as we navigate this latest iteration of COVID and what that means for our kids, families and schools. Follow the link below to register. https://us02web.zoom.us/meeting/register/tZcqcOiuqz8sEtTw63R6kPg0-lxRhEeihNBS?fbclid=IwAR2WsfKW-9b2m9WHHyscg_QrxXsBXgqqnDKUUCRT18oWrq9qNuhQr2gTFEY:=:https://us02web.zoom.us/meeting/register/tZcqcOiuqz8sEtTw63R6kPg0-lxRhEeihNBS"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/201963-4983071181761610.png,Congratulations to the soon-to-be Class of 2022!! ANNOUNCEMENTS // TEAR-OFFS // POSTERS // DISPLAY PRINTS // PHOTO BOOKS // BANNERS // VIDEO MONTAGE // PERSONALIZED GIFTS & KEEPSAKES haroldsphoto.com/site/graduation:=:https://www.haroldsphoto.com/site/graduation
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/203074-1137558432928948.png,Sponsored By: https://youtu.be/eZXRjrJ-hLQ:=:https://www.youtube.com/watch?v=eZXRjrJ-hLQ Worth a try ladies..
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/203586-986634328069968.png,That explains a lot.!! ~T
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/203736-978621712221472.png,"The irony is, what should be no big deal, becomes a big deal to the right, but the important things are not."
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/204887-1691455481184391.png,
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/205581-1945444865686921.png,Page ❤❤
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/206197-1454848497938156.png,:D
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/206884-1808647805844163.png,
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/207341-1801910303206190.png,"This Transgender Day of Visibility, we're sharing safe resources for the transgender community who may be in crisis. You are not alone, and there is help available. If you're struggling today, please call the Trans Lifeline at (877) 565-8860 or reach out to any one of the resources available below. They're here for you. #TDOV"
batch_25,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_25/207605-1833733949982158.png,How do you show your Pride?
